Customer_ID,Customer_Name,Age,Gender,City,State,Employment_Type,Annual_Income,Credit_Score,Customer_Since
C109040,Customer_109040,27,Female,Bengaluru,Karnataka,Salaried,710000.0,732,2018-12-12
C109041,Customer_109041,59,Female,Jaipur,Rajasthan,Professional,559000.0,795,2022-04-29
C109042,Customer_109042,62,Male,Mumbai,Maharashtra,Self-Employed,816000.0,680,2025-12-09
C109043,Customer_109043,58,Female,Kolkata,West Bengal,Self-Employed,331000.0,792,2019-12-09
C109044,Customer_109044,49,Male,Chennai,Tamil Nadu,Salaried,1040000.0,811,2023-07-30
C109045,Customer_109045,59,Male,Lucknow,Uttar Pradesh,Salaried,1412000.0,814,2020-05-17
C109046,Customer_109046,22,Female,Gurugram,Haryana,Professional,870000.0,813,2022-03-14
C109047,Customer_109047,57,Female,Lucknow,Uttar Pradesh,Salaried,1229000.0,732,2022-12-10
C109048,Customer_109048,43,Male,Noida,Uttar Pradesh,Self-Employed,912000.0,758,2024-02-24
C109049,Customer_109049,64,Male,Chennai,Tamil Nadu,Business Owner,441000.0,693,2023-10-27
C109050,Customer_109050,24,Female,Jaipur,Rajasthan,Self-Employed,1653000.0,576,2019-01-25
C109051,Customer_109051,62,Male,Delhi,Delhi,Salaried,250000.0,737,2018-01-14
C109052,Customer_109052,46,Male,Kolkata,West Bengal,Salaried,854000.0,710,2022-03-13
C109053,Customer_109053,25,Female,Delhi,Delhi,Salaried,543000.0,783,2020-10-09
C109054,Customer_109054,43,Female,Jaipur,Rajasthan,Professional,1483000.0,776,2019-07-20
C109055,Customer_109055,22,Male,Lucknow,Uttar Pradesh,Business Owner,936000.0,651,2018-11-02
C109056,Customer_109056,24,Female,Jaipur,Rajasthan,Salaried,1872000.0,850,2025-01-13
C109057,Customer_109057,44,Female,Noida,Uttar Pradesh,Professional,864000.0,745,2017-10-14
C109058,Customer_109058,57,Male,Bengaluru,Karnataka,Salaried,546000.0,637,2018-04-10
C109059,Customer_109059,25,Male,Lucknow,Uttar Pradesh,Salaried,250000.0,646,2020-03-14
C109060,Customer_109060,32,Male,Kolkata,West Bengal,Salaried,1293000.0,578,2019-01-10
C109061,Customer_109061,38,Male,Jaipur,Rajasthan,Professional,516000.0,770,2017-08-19
C109062,Customer_109062,45,Female,Gurugram,Haryana,Salaried,682000.0,686,2019-04-09
C109063,Customer_109063,21,Male,Ahmedabad,Gujarat,Salaried,1341000.0,665,2020-05-22
C109064,Customer_109064,49,Other,Hyderabad,Telangana,Salaried,1271000.0,678,2021-01-27
C109065,Customer_109065,43,Male,Ahmedabad,Gujarat,Salaried,606000.0,700,2021-11-30
C109066,Customer_109066,64,Female,Ahmedabad,Gujarat,Salaried,668000.0,757,2018-03-29
C109067,Customer_109067,34,Female,Noida,Uttar Pradesh,Salaried,250000.0,613,2026-02-09
C109068,Customer_109068,43,Female,Pune,Maharashtra,Business Owner,250000.0,650,2022-01-26
C109069,Customer_109069,24,Female,Kolkata,West Bengal,Professional,1155000.0,750,2020-09-28
C109070,Customer_109070,62,Female,Kolkata,West Bengal,Salaried,1200000.0,681,2023-10-28
C109071,Customer_109071,58,Male,Mumbai,Maharashtra,Professional,993000.0,758,2025-09-16
C109072,Customer_109072,36,Female,Mumbai,Maharashtra,Business Owner,925000.0,688,2017-01-28
C109073,Customer_109073,41,Female,Delhi,Delhi,Professional,568000.0,822,2021-08-31
C109074,Customer_109074,59,Other,Ahmedabad,Gujarat,Salaried,1437000.0,734,2025-04-05
C109075,Customer_109075,34,Male,Pune,Maharashtra,Business Owner,250000.0,800,2019-03-13
C109076,Customer_109076,31,Male,Noida,Uttar Pradesh,Self-Employed,663000.0,754,2024-12-07
C109077,Customer_109077,31,Male,Jaipur,Rajasthan,Salaried,914000.0,758,2022-07-03
C109078,Customer_109078,52,Female,Mumbai,Maharashtra,Business Owner,850000.0,671,2017-06-22
C109079,Customer_109079,30,Male,Mumbai,Maharashtra,Salaried,849000.0,796,2025-02-16
C109080,Customer_109080,24,Male,Chennai,Tamil Nadu,Business Owner,642000.0,734,2017-08-21
C109081,Customer_109081,28,Female,Lucknow,Uttar Pradesh,Self-Employed,1066000.0,658,2023-08-16
C109082,Customer_109082,65,Male,Delhi,Delhi,Salaried,364000.0,583,2022-05-06
C109083,Customer_109083,60,Female,Bengaluru,Karnataka,Salaried,792000.0,729,2024-05-18
C109084,Customer_109084,63,Male,Delhi,Delhi,Professional,1023000.0,818,2019-12-03
C109085,Customer_109085,33,Female,Chennai,Tamil Nadu,Salaried,717000.0,661,2018-02-02
C109086,Customer_109086,40,Male,Lucknow,Uttar Pradesh,Business Owner,852000.0,659,2021-07-26
C109087,Customer_109087,43,Female,Jaipur,Rajasthan,Self-Employed,936000.0,699,2023-12-10
C109088,Customer_109088,44,Female,Pune,Maharashtra,Salaried,250000.0,792,2022-04-14
C109089,Customer_109089,22,Male,Mumbai,Maharashtra,Salaried,250000.0,601,2017-10-18
C109090,Customer_109090,47,Male,Chennai,Tamil Nadu,Professional,904000.0,678,2022-12-09
C109091,Customer_109091,22,Female,Kolkata,West Bengal,Professional,607000.0,655,2020-09-22
C109092,Customer_109092,33,Female,Hyderabad,Telangana,Salaried,631000.0,757,2023-10-24
C109093,Customer_109093,34,Male,Jaipur,Rajasthan,Salaried,1078000.0,711,2025-09-02
C109094,Customer_109094,51,Female,Lucknow,Uttar Pradesh,Salaried,454000.0,697,2024-12-23
C109095,Customer_109095,61,Male,Bengaluru,Karnataka,Business Owner,250000.0,708,2026-04-23
C109096,Customer_109096,52,Male,Hyderabad,Telangana,Salaried,1513000.0,771,2022-08-25
C109097,Customer_109097,40,Male,Mumbai,Maharashtra,Salaried,1334000.0,793,2023-09-24
C109098,Customer_109098,44,Male,Jaipur,Rajasthan,Salaried,1329000.0,787,2017-12-24
C109099,Customer_109099,44,Male,Pune,Maharashtra,Professional,402000.0,757,2018-08-15
C109100,Customer_109100,27,Male,Hyderabad,Telangana,Salaried,819000.0,810,2018-04-09
C109101,Customer_109101,64,Male,Bengaluru,Karnataka,Self-Employed,343000.0,659,2023-10-21
C109102,Customer_109102,62,Male,Delhi,Delhi,Salaried,826000.0,745,2022-09-18
C109103,Customer_109103,31,Female,Pune,Maharashtra,Self-Employed,711000.0,850,2025-07-24
C109104,Customer_109104,26,Female,Jaipur,Rajasthan,Self-Employed,419000.0,601,2023-08-07
C109105,Customer_109105,28,Male,Bengaluru,Karnataka,Professional,1051000.0,685,2025-02-17
C109106,Customer_109106,49,Male,Delhi,Delhi,Self-Employed,747000.0,653,2024-01-08
C109107,Customer_109107,22,Female,Pune,Maharashtra,Salaried,1539000.0,739,2022-11-08
C109108,Customer_109108,25,Female,Jaipur,Rajasthan,Salaried,884000.0,813,2021-10-30
C109109,Customer_109109,50,Female,Chennai,Tamil Nadu,Salaried,250000.0,755,2018-04-05
C109110,Customer_109110,27,Male,Hyderabad,Telangana,Salaried,250000.0,706,2022-08-04
C109111,Customer_109111,24,Male,Mumbai,Maharashtra,Professional,1688000.0,755,2021-12-05
C109112,Customer_109112,21,Male,Jaipur,Rajasthan,Salaried,706000.0,701,2026-01-27
C109113,Customer_109113,52,Female,Noida,Uttar Pradesh,Professional,946000.0,733,2025-06-19
C109114,Customer_109114,37,Male,Gurugram,Haryana,Salaried,854000.0,760,2020-03-29
C109115,Customer_109115,33,Male,Kolkata,West Bengal,Professional,1417000.0,834,2018-10-04
C109116,Customer_109116,49,Male,Jaipur,Rajasthan,Professional,250000.0,749,2018-12-30
C109117,Customer_109117,28,Female,Chennai,Tamil Nadu,Self-Employed,1382000.0,734,2021-07-15
C109118,Customer_109118,44,Male,Delhi,Delhi,Salaried,1354000.0,850,2026-01-08
C109119,Customer_109119,42,Female,Chennai,Tamil Nadu,Professional,852000.0,593,2025-01-12
C109120,Customer_109120,51,Male,Jaipur,Rajasthan,Professional,1015000.0,714,2025-07-21
C109121,Customer_109121,49,Male,Ahmedabad,Gujarat,Salaried,702000.0,672,2019-02-26
C109122,Customer_109122,51,Male,Lucknow,Uttar Pradesh,Professional,250000.0,705,2017-01-25
C109123,Customer_109123,30,Other,Lucknow,Uttar Pradesh,Professional,1082000.0,759,2023-04-08
C109124,Customer_109124,27,Male,Bengaluru,Karnataka,Salaried,949000.0,784,2020-09-28
C109125,Customer_109125,45,Male,Delhi,Delhi,Salaried,957000.0,686,2021-04-25
C109126,Customer_109126,23,Female,Hyderabad,Telangana,Salaried,1043000.0,763,2023-11-04
C109127,Customer_109127,41,Male,Noida,Uttar Pradesh,Salaried,608000.0,662,2026-03-18
C109128,Customer_109128,49,Male,Gurugram,Haryana,Professional,1447000.0,637,2018-08-27
C109129,Customer_109129,57,Male,Mumbai,Maharashtra,Professional,853000.0,725,2022-09-01
C109130,Customer_109130,50,Female,Mumbai,Maharashtra,Salaried,1067000.0,706,2017-04-19
C109131,Customer_109131,65,Male,Kolkata,West Bengal,Self-Employed,741000.0,817,2021-09-01
C109132,Customer_109132,46,Female,Ahmedabad,Gujarat,Salaried,1270000.0,850,2017-05-04
C109133,Customer_109133,41,Female,Lucknow,Uttar Pradesh,Salaried,892000.0,680,2024-08-07
C109134,Customer_109134,32,Female,Gurugram,Haryana,Self-Employed,816000.0,602,2022-04-05
C109135,Customer_109135,51,Male,Bengaluru,Karnataka,Self-Employed,1333000.0,631,2019-05-22
C109136,Customer_109136,57,Female,Delhi,Delhi,Salaried,250000.0,666,2019-02-22
C109137,Customer_109137,35,Female,Ahmedabad,Gujarat,Salaried,738000.0,733,2023-02-03
C109138,Customer_109138,24,Female,Kolkata,West Bengal,Professional,605000.0,703,2019-05-27
C109139,Customer_109139,21,Male,Lucknow,Uttar Pradesh,Salaried,1000000.0,638,2020-08-04
C109140,Customer_109140,49,Female,Kolkata,West Bengal,Salaried,976000.0,836,2017-02-21
C109141,Customer_109141,50,Female,Kolkata,West Bengal,Professional,845000.0,763,2020-04-01
C109142,Customer_109142,26,Female,Hyderabad,Telangana,Professional,564000.0,834,2023-10-05
C109143,Customer_109143,22,Male,Mumbai,Maharashtra,Self-Employed,840000.0,603,2017-07-14
C109144,Customer_109144,50,Female,Noida,Uttar Pradesh,Salaried,979000.0,803,2024-11-08
C109145,Customer_109145,38,Female,Gurugram,Haryana,Self-Employed,779000.0,710,2019-07-06
C109146,Customer_109146,39,Female,Mumbai,Maharashtra,Self-Employed,1293000.0,695,2023-10-30
C109147,Customer_109147,32,Female,Jaipur,Rajasthan,Salaried,1095000.0,722,2018-04-20
C109148,Customer_109148,53,Female,Chennai,Tamil Nadu,Salaried,858000.0,675,2018-04-09
C109149,Customer_109149,54,Male,Pune,Maharashtra,Salaried,250000.0,711,2025-02-05
C109150,Customer_109150,23,Male,Noida,Uttar Pradesh,Salaried,763000.0,782,2025-11-29
C109151,Customer_109151,25,Male,Noida,Uttar Pradesh,Professional,1102000.0,592,2019-06-29
C109152,Customer_109152,45,Female,Bengaluru,Karnataka,Self-Employed,738000.0,817,2025-12-16
C109153,Customer_109153,48,Male,Hyderabad,Telangana,Salaried,971000.0,746,2024-08-10
C109154,Customer_109154,27,Female,Gurugram,Haryana,Salaried,760000.0,713,2019-06-01
C109155,Customer_109155,28,Other,Lucknow,Uttar Pradesh,Salaried,943000.0,781,2024-06-27
C109156,Customer_109156,51,Female,Delhi,Delhi,Salaried,1410000.0,744,2026-02-25
C109157,Customer_109157,41,Female,Noida,Uttar Pradesh,Salaried,1165000.0,689,2019-10-25
C109158,Customer_109158,26,Female,Pune,Maharashtra,Professional,332000.0,670,2021-02-19
C109159,Customer_109159,48,Male,Ahmedabad,Gujarat,Professional,250000.0,817,2019-09-08
C109160,Customer_109160,24,Male,Delhi,Delhi,Professional,1027000.0,624,2017-05-22
C109161,Customer_109161,31,Female,Jaipur,Rajasthan,Salaried,1317000.0,707,2025-09-13
C109162,Customer_109162,53,Female,Jaipur,Rajasthan,Business Owner,250000.0,628,2022-05-11
C109163,Customer_109163,31,Male,Ahmedabad,Gujarat,Self-Employed,766000.0,752,2018-09-12
C109164,Customer_109164,23,Male,Gurugram,Haryana,Salaried,1799000.0,714,2021-11-26
C109165,Customer_109165,64,Female,Lucknow,Uttar Pradesh,Salaried,743000.0,639,2024-04-06
C109166,Customer_109166,31,Male,Noida,Uttar Pradesh,Salaried,1860000.0,664,2024-12-28
C109167,Customer_109167,44,Female,Jaipur,Rajasthan,Salaried,521000.0,723,2024-04-05
C109168,Customer_109168,58,Male,Lucknow,Uttar Pradesh,Professional,591000.0,739,2020-04-24
C109169,Customer_109169,65,Female,Jaipur,Rajasthan,Self-Employed,569000.0,594,2025-08-09
C109170,Customer_109170,57,Male,Jaipur,Rajasthan,Professional,338000.0,674,2024-02-20
C109171,Customer_109171,36,Female,Kolkata,West Bengal,Self-Employed,250000.0,730,2021-03-01
C109172,Customer_109172,59,Female,Gurugram,Haryana,Salaried,762000.0,799,2024-04-28
C109173,Customer_109173,21,Male,Delhi,Delhi,Salaried,908000.0,775,2026-03-29
C109174,Customer_109174,35,Male,Kolkata,West Bengal,Salaried,563000.0,690,2017-04-29
C109175,Customer_109175,29,Female,Pune,Maharashtra,Professional,660000.0,785,2022-09-02
C109176,Customer_109176,44,Male,Noida,Uttar Pradesh,Salaried,1428000.0,700,2023-04-08
C109177,Customer_109177,61,Female,Delhi,Delhi,Salaried,1239000.0,517,2025-02-14
C109178,Customer_109178,55,Male,Ahmedabad,Gujarat,Salaried,747000.0,814,2021-06-19
C109179,Customer_109179,65,Female,Bengaluru,Karnataka,Business Owner,1022000.0,750,2020-03-12
C109180,Customer_109180,27,Male,Noida,Uttar Pradesh,Salaried,250000.0,732,2018-11-20
C109181,Customer_109181,54,Female,Noida,Uttar Pradesh,Salaried,958000.0,721,2020-11-05
C109182,Customer_109182,53,Female,Bengaluru,Karnataka,Business Owner,825000.0,740,2020-11-18
C109183,Customer_109183,41,Male,Noida,Uttar Pradesh,Salaried,700000.0,720,2024-09-24
C109184,Customer_109184,25,Male,Pune,Maharashtra,Self-Employed,863000.0,701,2024-12-24
C109185,Customer_109185,25,Female,Lucknow,Uttar Pradesh,Self-Employed,798000.0,678,2021-09-17
C109186,Customer_109186,62,Female,Jaipur,Rajasthan,Salaried,325000.0,725,2023-06-04
C109187,Customer_109187,34,Other,Delhi,Delhi,Salaried,1522000.0,663,2023-11-03
C109188,Customer_109188,49,Female,Bengaluru,Karnataka,Salaried,1230000.0,646,2022-11-03
C109189,Customer_109189,63,Female,Chennai,Tamil Nadu,Salaried,695000.0,738,2023-12-26
C109190,Customer_109190,43,Female,Bengaluru,Karnataka,Self-Employed,250000.0,784,2017-10-05
C109191,Customer_109191,30,Female,Mumbai,Maharashtra,Salaried,250000.0,668,2021-04-22
C109192,Customer_109192,42,Female,Lucknow,Uttar Pradesh,Salaried,1652000.0,680,2023-03-17
C109193,Customer_109193,31,Male,Noida,Uttar Pradesh,Self-Employed,781000.0,610,2021-10-28
C109194,Customer_109194,29,Female,Pune,Maharashtra,Business Owner,1155000.0,634,2024-01-23
C109195,Customer_109195,57,Female,Bengaluru,Karnataka,Professional,471000.0,637,2019-12-11
C109196,Customer_109196,36,Male,Bengaluru,Karnataka,Professional,727000.0,783,2025-11-04
C109197,Customer_109197,51,Male,Noida,Uttar Pradesh,Salaried,747000.0,607,2018-02-27
C109198,Customer_109198,53,Female,Hyderabad,Telangana,Salaried,947000.0,750,2024-06-06
C109199,Customer_109199,45,Female,Delhi,Delhi,Self-Employed,886000.0,703,2023-10-05
C109200,Customer_109200,45,Male,Chennai,Tamil Nadu,Business Owner,481000.0,759,2017-09-29
C109201,Customer_109201,29,Female,Pune,Maharashtra,Salaried,477000.0,796,2019-04-16
C109202,Customer_109202,44,Female,Ahmedabad,Gujarat,Professional,817000.0,718,2025-10-13
C109203,Customer_109203,54,Male,Chennai,Tamil Nadu,Self-Employed,250000.0,794,2023-05-08
C109204,Customer_109204,29,Female,Lucknow,Uttar Pradesh,Salaried,521000.0,821,2024-05-16
C109205,Customer_109205,31,Male,Ahmedabad,Gujarat,Business Owner,788000.0,808,2024-11-10
C109206,Customer_109206,52,Female,Lucknow,Uttar Pradesh,Salaried,1009000.0,676,2017-01-12
C109207,Customer_109207,65,Male,Chennai,Tamil Nadu,Professional,1451000.0,592,2024-11-30
C109208,Customer_109208,38,Female,Ahmedabad,Gujarat,Salaried,659000.0,712,2023-08-21
C109209,Customer_109209,58,Male,Chennai,Tamil Nadu,Self-Employed,864000.0,732,2019-04-12
C109210,Customer_109210,29,Female,Jaipur,Rajasthan,Self-Employed,250000.0,593,2019-10-31
C109211,Customer_109211,46,Female,Jaipur,Rajasthan,Salaried,984000.0,724,2020-09-02
C109212,Customer_109212,63,Male,Hyderabad,Telangana,Self-Employed,486000.0,553,2022-08-20
C109213,Customer_109213,40,Female,Lucknow,Uttar Pradesh,Salaried,727000.0,820,2019-07-03
C109214,Customer_109214,43,Male,Noida,Uttar Pradesh,Salaried,1040000.0,751,2019-08-20
C109215,Customer_109215,27,Female,Noida,Uttar Pradesh,Salaried,1057000.0,667,2022-01-14
C109216,Customer_109216,44,Female,Bengaluru,Karnataka,Business Owner,269000.0,728,2023-10-19
C109217,Customer_109217,47,Female,Jaipur,Rajasthan,Professional,1171000.0,736,2021-01-02
C109218,Customer_109218,65,Female,Mumbai,Maharashtra,Salaried,834000.0,751,2018-09-27
C109219,Customer_109219,30,Female,Mumbai,Maharashtra,Business Owner,1357000.0,725,2018-01-17
C109220,Customer_109220,37,Male,Lucknow,Uttar Pradesh,Professional,1435000.0,781,2024-10-08
C109221,Customer_109221,50,Male,Mumbai,Maharashtra,Salaried,1492000.0,638,2021-07-21
C109222,Customer_109222,63,Male,Noida,Uttar Pradesh,Professional,280000.0,712,2017-09-05
C109223,Customer_109223,31,Male,Pune,Maharashtra,Salaried,1011000.0,836,2020-06-22
C109224,Customer_109224,52,Female,Hyderabad,Telangana,Business Owner,250000.0,697,2017-03-23
C109225,Customer_109225,60,Male,Delhi,Delhi,Self-Employed,1371000.0,736,2018-11-16
C109226,Customer_109226,49,Female,Jaipur,Rajasthan,Professional,1428000.0,655,2018-03-25
C109227,Customer_109227,40,Male,Jaipur,Rajasthan,Salaried,1241000.0,850,2025-08-21
C109228,Customer_109228,31,Male,Pune,Maharashtra,Salaried,680000.0,739,2020-07-31
C109229,Customer_109229,33,Female,Gurugram,Haryana,Business Owner,1068000.0,638,2018-08-13
C109230,Customer_109230,23,Male,Hyderabad,Telangana,Self-Employed,629000.0,791,2023-02-11
C109231,Customer_109231,27,Female,Kolkata,West Bengal,Self-Employed,856000.0,650,2026-04-05
C109232,Customer_109232,40,Female,Hyderabad,Telangana,Self-Employed,813000.0,764,2021-06-23
C109233,Customer_109233,27,Female,Kolkata,West Bengal,Self-Employed,250000.0,787,2018-09-14
C109234,Customer_109234,21,Female,Mumbai,Maharashtra,Salaried,526000.0,850,2021-06-06
C109235,Customer_109235,52,Female,Pune,Maharashtra,Salaried,1758000.0,735,2022-10-22
C109236,Customer_109236,24,Male,Kolkata,West Bengal,Salaried,815000.0,723,2025-01-21
C109237,Customer_109237,27,Female,Kolkata,West Bengal,Salaried,914000.0,588,2018-04-22
C109238,Customer_109238,47,Male,Pune,Maharashtra,Business Owner,847000.0,690,2022-03-17
C109239,Customer_109239,62,Male,Ahmedabad,Gujarat,Salaried,686000.0,674,2017-05-23
C109240,Customer_109240,53,Female,Kolkata,West Bengal,Salaried,864000.0,708,2021-09-22
C109241,Customer_109241,22,Female,Hyderabad,Telangana,Salaried,687000.0,686,2017-02-20
C109242,Customer_109242,28,Female,Bengaluru,Karnataka,Professional,250000.0,771,2020-11-27
C109243,Customer_109243,54,Female,Ahmedabad,Gujarat,Salaried,1164000.0,684,2021-08-11
C109244,Customer_109244,53,Female,Lucknow,Uttar Pradesh,Salaried,1495000.0,751,2026-02-09
C109245,Customer_109245,38,Female,Gurugram,Haryana,Business Owner,384000.0,712,2018-10-17
C109246,Customer_109246,63,Male,Ahmedabad,Gujarat,Salaried,685000.0,680,2019-04-06
C109247,Customer_109247,60,Male,Lucknow,Uttar Pradesh,Business Owner,1450000.0,674,2022-05-24
C109248,Customer_109248,54,Female,Noida,Uttar Pradesh,Salaried,541000.0,735,2018-06-13
C109249,Customer_109249,54,Female,Kolkata,West Bengal,Business Owner,1005000.0,809,2017-07-18
C109250,Customer_109250,56,Male,Mumbai,Maharashtra,Salaried,2581000.0,672,2021-08-02
C109251,Customer_109251,27,Male,Ahmedabad,Gujarat,Salaried,1103000.0,723,2019-03-25
C109252,Customer_109252,52,Male,Ahmedabad,Gujarat,Salaried,878000.0,751,2023-04-24
C109253,Customer_109253,63,Female,Hyderabad,Telangana,Self-Employed,1203000.0,719,2017-11-13
C109254,Customer_109254,31,Male,Noida,Uttar Pradesh,Business Owner,1161000.0,606,2017-03-15
C109255,Customer_109255,21,Male,Noida,Uttar Pradesh,Salaried,585000.0,751,2019-01-26
C109256,Customer_109256,37,Male,Hyderabad,Telangana,Self-Employed,250000.0,622,2024-12-23
C109257,Customer_109257,33,Male,Pune,Maharashtra,Salaried,1088000.0,623,2022-02-23
C109258,Customer_109258,63,Female,Bengaluru,Karnataka,Business Owner,1148000.0,635,2019-08-21
C109259,Customer_109259,41,Female,Bengaluru,Karnataka,Professional,731000.0,709,2022-07-22
C109260,Customer_109260,50,Male,Hyderabad,Telangana,Salaried,1508000.0,657,2023-01-04
C109261,Customer_109261,65,Female,Chennai,Tamil Nadu,Salaried,1428000.0,627,2021-02-12
C109262,Customer_109262,56,Female,Hyderabad,Telangana,Business Owner,1160000.0,745,2018-08-13
C109263,Customer_109263,54,Female,Mumbai,Maharashtra,Professional,739000.0,718,2020-06-09
C109264,Customer_109264,64,Male,Pune,Maharashtra,Self-Employed,250000.0,769,2025-02-12
C109265,Customer_109265,51,Male,Ahmedabad,Gujarat,Salaried,780000.0,673,2023-07-15
C109266,Customer_109266,31,Female,Hyderabad,Telangana,Business Owner,250000.0,716,2020-05-05
C109267,Customer_109267,53,Female,Kolkata,West Bengal,Salaried,250000.0,772,2025-05-12
C109268,Customer_109268,35,Male,Hyderabad,Telangana,Professional,1109000.0,635,2018-09-28
C109269,Customer_109269,35,Female,Jaipur,Rajasthan,Business Owner,1319000.0,677,2018-07-22
C109270,Customer_109270,50,Male,Ahmedabad,Gujarat,Professional,250000.0,785,2017-03-09
C109271,Customer_109271,35,Male,Lucknow,Uttar Pradesh,Professional,747000.0,721,2017-11-07
C109272,Customer_109272,22,Male,Delhi,Delhi,Professional,843000.0,710,2019-11-16
C109273,Customer_109273,65,Female,Noida,Uttar Pradesh,Salaried,733000.0,717,2017-07-06
C109274,Customer_109274,46,Male,Chennai,Tamil Nadu,Professional,299000.0,799,2020-07-13
C109275,Customer_109275,51,Male,Delhi,Delhi,Salaried,1382000.0,718,2017-08-26
C109276,Customer_109276,57,Male,Jaipur,Rajasthan,Salaried,310000.0,723,2017-04-30
C109277,Customer_109277,49,Male,Bengaluru,Karnataka,Salaried,250000.0,719,2022-06-05
C109278,Customer_109278,48,Male,Bengaluru,Karnataka,Salaried,300000.0,615,2022-03-04
C109279,Customer_109279,56,Female,Lucknow,Uttar Pradesh,Salaried,1043000.0,753,2024-05-26
C109280,Customer_109280,34,Female,Bengaluru,Karnataka,Salaried,743000.0,667,2021-03-26
C109281,Customer_109281,58,Male,Kolkata,West Bengal,Salaried,542000.0,638,2025-01-16
C109282,Customer_109282,53,Male,Bengaluru,Karnataka,Salaried,1061000.0,606,2021-08-04
C109283,Customer_109283,29,Female,Mumbai,Maharashtra,Salaried,983000.0,620,2019-07-13
C109284,Customer_109284,27,Male,Delhi,Delhi,Self-Employed,250000.0,572,2018-03-30
C109285,Customer_109285,60,Male,Delhi,Delhi,Self-Employed,1057000.0,653,2021-07-25
C109286,Customer_109286,61,Female,Pune,Maharashtra,Self-Employed,1322000.0,692,2020-07-26
C109287,Customer_109287,65,Female,Pune,Maharashtra,Business Owner,801000.0,789,2021-10-14
C109288,Customer_109288,25,Male,Delhi,Delhi,Self-Employed,756000.0,724,2026-01-04
C109289,Customer_109289,61,Male,Chennai,Tamil Nadu,Salaried,1608000.0,736,2017-06-29
C109290,Customer_109290,59,Male,Hyderabad,Telangana,Salaried,566000.0,803,2020-04-30
C109291,Customer_109291,55,Male,Kolkata,West Bengal,Salaried,784000.0,535,2018-04-09
C109292,Customer_109292,43,Female,Lucknow,Uttar Pradesh,Salaried,982000.0,745,2024-05-20
C109293,Customer_109293,43,Female,Jaipur,Rajasthan,Professional,869000.0,740,2022-01-01
C109294,Customer_109294,40,Male,Lucknow,Uttar Pradesh,Salaried,741000.0,774,2018-02-27
C109295,Customer_109295,22,Male,Bengaluru,Karnataka,Professional,886000.0,603,2024-06-01
C109296,Customer_109296,43,Male,Bengaluru,Karnataka,Salaried,1478000.0,683,2018-02-22
C109297,Customer_109297,31,Male,Gurugram,Haryana,Self-Employed,1173000.0,659,2024-03-09
C109298,Customer_109298,30,Female,Hyderabad,Telangana,Salaried,820000.0,636,2026-04-20
C109299,Customer_109299,23,Male,Noida,Uttar Pradesh,Professional,504000.0,850,2021-10-08
C109300,Customer_109300,41,Female,Pune,Maharashtra,Business Owner,558000.0,683,2023-01-14
C109301,Customer_109301,23,Female,Bengaluru,Karnataka,Salaried,1230000.0,780,2017-03-22
C109302,Customer_109302,59,Female,Noida,Uttar Pradesh,Salaried,250000.0,766,2023-03-11
C109303,Customer_109303,61,Female,Kolkata,West Bengal,Self-Employed,1811000.0,626,2018-05-30
C109304,Customer_109304,57,Female,Gurugram,Haryana,Salaried,837000.0,686,2020-12-19
C109305,Customer_109305,34,Other,Pune,Maharashtra,Salaried,299000.0,724,2021-10-15
C109306,Customer_109306,28,Male,Mumbai,Maharashtra,Professional,923000.0,746,2024-02-01
C109307,Customer_109307,43,Male,Jaipur,Rajasthan,Self-Employed,530000.0,741,2024-04-18
C109308,Customer_109308,51,Male,Mumbai,Maharashtra,Salaried,682000.0,834,2025-08-22
C109309,Customer_109309,21,Female,Ahmedabad,Gujarat,Salaried,250000.0,779,2024-01-04
C109310,Customer_109310,59,Female,Pune,Maharashtra,Salaried,755000.0,763,2017-10-06
C109311,Customer_109311,40,Male,Gurugram,Haryana,Business Owner,250000.0,783,2023-05-15
C109312,Customer_109312,57,Female,Noida,Uttar Pradesh,Salaried,610000.0,808,2018-08-10
C109313,Customer_109313,24,Female,Chennai,Tamil Nadu,Salaried,519000.0,680,2025-10-26
C109314,Customer_109314,40,Female,Noida,Uttar Pradesh,Salaried,649000.0,617,2025-01-23
C109315,Customer_109315,41,Male,Mumbai,Maharashtra,Professional,544000.0,681,2019-11-18
C109316,Customer_109316,23,Male,Mumbai,Maharashtra,Salaried,864000.0,631,2017-09-27
C109317,Customer_109317,52,Male,Lucknow,Uttar Pradesh,Self-Employed,1205000.0,656,2025-06-03
C109318,Customer_109318,62,Male,Kolkata,West Bengal,Salaried,994000.0,726,2020-05-06
C109319,Customer_109319,45,Female,Pune,Maharashtra,Business Owner,1370000.0,684,2024-12-02
C109320,Customer_109320,38,Male,Mumbai,Maharashtra,Salaried,651000.0,762,2017-10-10
C109321,Customer_109321,49,Male,Hyderabad,Telangana,Professional,980000.0,740,2019-05-13
C109322,Customer_109322,37,Male,Jaipur,Rajasthan,Professional,996000.0,744,2020-10-19
C109323,Customer_109323,37,Female,Gurugram,Haryana,Salaried,1311000.0,638,2018-03-11
C109324,Customer_109324,55,Male,Noida,Uttar Pradesh,Salaried,558000.0,663,2021-03-01
C109325,Customer_109325,47,Female,Chennai,Tamil Nadu,Professional,1166000.0,596,2025-08-09
C109326,Customer_109326,32,Male,Pune,Maharashtra,Salaried,507000.0,757,2018-09-05
C109327,Customer_109327,39,Female,Mumbai,Maharashtra,Business Owner,622000.0,845,2020-11-28
